Freq.	V(n003)
8.62978547766652e+06	(-2.43967486657889e-02dB,4.83032496338364e-01°)
8.64967918775374e+06	(-2.43952767280223e-02dB,4.81889227612214e-01°)
8.66961875757897e+06	(-2.43938115555269e-02dB,4.80748513405361e-01°)
8.68960429285981e+06	(-2.43923531172263e-02dB,4.79610347672718e-01°)
8.70963589955759e+06	(-2.43909013821961e-02dB,4.78474724382637e-01°)
8.72971368387789e+06	(-2.43894563196578e-02dB,4.77341637516903e-01°)
8.74983775227113e+06	(-2.43880178989676e-02dB,4.76211081070797e-01°)
8.77000821143311e+06	(-2.43865860896294e-02dB,4.75083049052974e-01°)
8.79022516830560e+06	(-2.43851608612788e-02dB,4.73957535485428e-01°)
8.81048873007689e+06	(-2.43837421836869e-02dB,4.72834534403511e-01°)
8.83079900418236e+06	(-2.43823300267832e-02dB,4.71714039855872e-01°)
8.85115609830508e+06	(-2.43809243606280e-02dB,4.70596045904423e-01°)
8.87156012037633e+06	(-2.43795251554005e-02dB,4.69480546624346e-01°)
8.89201117857620e+06	(-2.43781323814366e-02dB,4.68367536103997e-01°)
8.91250938133416e+06	(-2.43767460092066e-02dB,4.67257008444907e-01°)
8.93305483732965e+06	(-2.43753660093115e-02dB,4.66148957761784e-01°)
8.95364765549263e+06	(-2.43739923524837e-02dB,4.65043378182431e-01°)
8.97428794500417e+06	(-2.43726250096047e-02dB,4.63940263847747e-01°)
8.99497581529702e+06	(-2.43712639516807e-02dB,4.62839608911644e-01°)
9.01571137605623e+06	(-2.43699091498417e-02dB,4.61741407541111e-01°)
9.03649473721967e+06	(-2.43685605753725e-02dB,4.60645653916100e-01°)
9.05732600897865e+06	(-2.43672181996644e-02dB,4.59552342229529e-01°)
9.07820530177850e+06	(-2.43658819942593e-02dB,4.58461466687234e-01°)
9.09913272631915e+06	(-2.43645519308251e-02dB,4.57373021507963e-01°)
9.12010839355572e+06	(-2.43632279811592e-02dB,4.56287000923340e-01°)
9.14113241469912e+06	(-2.43619101171771e-02dB,4.55203399177804e-01°)
9.16220490121661e+06	(-2.43605983109490e-02dB,4.54122210528628e-01°)
9.18332596483241e+06	(-2.43592925346476e-02dB,4.53043429245829e-01°)
9.20449571752831e+06	(-2.43579927605957e-02dB,4.51967049612194e-01°)
9.22571427154422e+06	(-2.43566989612173e-02dB,4.50893065923259e-01°)
9.24698173937880e+06	(-2.43554111090876e-02dB,4.49821472487172e-01°)
9.26829823379006e+06	(-2.43541291768959e-02dB,4.48752263624788e-01°)
9.28966386779592e+06	(-2.43528531374620e-02dB,4.47685433669582e-01°)
9.31107875467486e+06	(-2.43515829637180e-02dB,4.46620976967634e-01°)
9.33254300796646e+06	(-2.43503186287466e-02dB,4.45558887877566e-01°)
9.35405674147205e+06	(-2.43490601057248e-02dB,4.44499160770557e-01°)
9.37562006925533e+06	(-2.43478073679675e-02dB,4.43441790030281e-01°)
9.39723310564290e+06	(-2.43465603889166e-02dB,4.42386770052898e-01°)
9.41889596522492e+06	(-2.43453191421250e-02dB,4.41334095247010e-01°)
9.44060876285573e+06	(-2.43440836012801e-02dB,4.40283760033649e-01°)
9.46237161365442e+06	(-2.43428537401672e-02dB,4.39235758846222e-01°)
9.48418463300546e+06	(-2.43416295327251e-02dB,4.38190086130513e-01°)
9.50604793655929e+06	(-2.43404109529770e-02dB,4.37146736344619e-01°)
9.52796164023299e+06	(-2.43391979751035e-02dB,4.36105703958955e-01°)
9.54992586021082e+06	(-2.43379905733639e-02dB,4.35066983456178e-01°)
9.57194071294489e+06	(-2.43367887221670e-02dB,4.34030569331218e-01°)
9.59400631515577e+06	(-2.43355923960244e-02dB,4.32996456091224e-01°)
9.61612278383308e+06	(-2.43344015695695e-02dB,4.31964638255486e-01°)
9.63829023623613e+06	(-2.43332162175519e-02dB,4.30935110355494e-01°)
9.66050878989455e+06	(-2.43320363148303e-02dB,4.29907866934857e-01°)
9.68277856260890e+06	(-2.43308618363930e-02dB,4.28882902549258e-01°)
9.70509967245129e+06	(-2.43296927573281e-02dB,4.27860211766475e-01°)
9.72747223776604e+06	(-2.43285290528522e-02dB,4.26839789166307e-01°)
9.74989637717025e+06	(-2.43273706982807e-02dB,4.25821629340585e-01°)
9.77237220955447e+06	(-2.43262176690614e-02dB,4.24805726893088e-01°)
9.79489985408335e+06	(-2.43250699407359e-02dB,4.23792076439635e-01°)
9.81747943019619e+06	(-2.43239274889677e-02dB,4.22780672607830e-01°)
9.84011105760768e+06	(-2.43227902895335e-02dB,4.21771510037304e-01°)
9.86279485630844e+06	(-2.43216583183163e-02dB,4.20764583379514e-01°)
9.88553094656571e+06	(-2.43205315513164e-02dB,4.19759887297737e-01°)
9.90831944892399e+06	(-2.43194099646391e-02dB,4.18757416467077e-01°)
9.93116048420564e+06	(-2.43182935345014e-02dB,4.17757165574426e-01°)
9.95405417351156e+06	(-2.43171822372262e-02dB,4.16759129318438e-01°)
9.97700063822182e+06	(-2.43160760492501e-02dB,4.15763302409498e-01°)
9.99999999999628e+06	(-2.43149749471184e-02dB,4.14769679569670e-01°)
1.00230523807753e+07	(-2.43138789074776e-02dB,4.13778255532706e-01°)
1.00461579027802e+07	(-2.43127879070928e-02dB,4.12789025044023e-01°)
1.00693166885143e+07	(-2.43117019228228e-02dB,4.11801982860614e-01°)
1.00925288607631e+07	(-2.43106209316430e-02dB,4.10817123751087e-01°)
1.01157945425952e+07	(-2.43095449106307e-02dB,4.09834442495603e-01°)
1.01391138573630e+07	(-2.43084738369661e-02dB,4.08853933885878e-01°)
1.01624869287032e+07	(-2.43074076879338e-02dB,4.07875592725106e-01°)
1.01859138805374e+07	(-2.43063464409384e-02dB,4.06899413827986e-01°)
1.02093948370730e+07	(-2.43052900734654e-02dB,4.05925392020645e-01°)
1.02329299228037e+07	(-2.43042385631139e-02dB,4.04953522140654e-01°)
1.02565192625103e+07	(-2.43031918875912e-02dB,4.03983799036962e-01°)
1.02801629812609e+07	(-2.43021500246952e-02dB,4.03016217569924e-01°)
1.03038612044123e+07	(-2.43011129523433e-02dB,4.02050772611183e-01°)
1.03276140576101e+07	(-2.43000806485415e-02dB,4.01087459043754e-01°)
1.03514216667896e+07	(-2.42990530913925e-02dB,4.00126271761903e-01°)
1.03752841581763e+07	(-2.42980302591048e-02dB,3.99167205671177e-01°)
1.03992016582867e+07	(-2.42970121300016e-02dB,3.98210255688353e-01°)
1.04231742939292e+07	(-2.42959986824904e-02dB,3.97255416741409e-01°)
1.04472021922041e+07	(-2.42949898950696e-02dB,3.96302683769509e-01°)
1.04712854805051e+07	(-2.42939857463624e-02dB,3.95352051722979e-01°)
1.04954242865193e+07	(-2.42929862150608e-02dB,3.94403515563288e-01°)
1.05196187382283e+07	(-2.42919912799821e-02dB,3.93457070262929e-01°)
1.05438689639086e+07	(-2.42910009200196e-02dB,3.92512710805576e-01°)
1.05681750921326e+07	(-2.42900151141755e-02dB,3.91570432185887e-01°)
1.05925372517689e+07	(-2.42890338415479e-02dB,3.90630229409523e-01°)
1.06169555719833e+07	(-2.42880570813238e-02dB,3.89692097493234e-01°)
1.06414301822392e+07	(-2.42870848127871e-02dB,3.88756031464623e-01°)
1.06659612122986e+07	(-2.42861170153337e-02dB,3.87822026362318e-01°)
1.06905487922226e+07	(-2.42851536684311e-02dB,3.86890077235826e-01°)
1.07151930523721e+07	(-2.42841947516494e-02dB,3.85960179145553e-01°)
1.07398941234084e+07	(-2.42832402446671e-02dB,3.85032327162777e-01°)
1.07646521362943e+07	(-2.42822901272262e-02dB,3.84106516369596e-01°)
1.07894672222943e+07	(-2.42813443791891e-02dB,3.83182741858940e-01°)
1.08143395129753e+07	(-2.42804029805000e-02dB,3.82260998734504e-01°)
1.08392691402080e+07	(-2.42794659111923e-02dB,3.81341282110766e-01°)
1.08642562361666e+07	(-2.42785331514029e-02dB,3.80423587112926e-01°)
1.08893009333303e+07	(-2.42776046813411e-02dB,3.79507908876888e-01°)
1.09144033644835e+07	(-2.42766804813285e-02dB,3.78594242549237e-01°)
1.09395636627168e+07	(-2.42757605317602e-02dB,3.77682583287250e-01°)
1.09647819614277e+07	(-2.42748448131269e-02dB,3.76772926258773e-01°)
1.09900583943211e+07	(-2.42739333060134e-02dB,3.75865266642323e-01°)
1.10153930954100e+07	(-2.42730259910943e-02dB,3.74959599626945e-01°)
1.10407861990166e+07	(-2.42721228491273e-02dB,3.74055920412270e-01°)
1.10662378397725e+07	(-2.42712238609562e-02dB,3.73154224208477e-01°)
1.10917481526199e+07	(-2.42703290075235e-02dB,3.72254506236171e-01°)
1.11173172728117e+07	(-2.42694382698483e-02dB,3.71356761726515e-01°)
1.11429453359131e+07	(-2.42685516290402e-02dB,3.70460985921106e-01°)
1.11686324778014e+07	(-2.42676690663068e-02dB,3.69567174071949e-01°)
1.11943788346673e+07	(-2.42667905629253e-02dB,3.68675321441473e-01°)
1.12201845430154e+07	(-2.42659161002685e-02dB,3.67785423302478e-01°)
1.12460497396650e+07	(-2.42650456597877e-02dB,3.66897474938131e-01°)
1.12719745617509e+07	(-2.42641792230327e-02dB,3.66011471641879e-01°)
1.12979591467237e+07	(-2.42633167716299e-02dB,3.65127408717531e-01°)
1.13240036323513e+07	(-2.42624582872751e-02dB,3.64245281479160e-01°)
1.13501081567189e+07	(-2.42616037517892e-02dB,3.63365085251075e-01°)
1.13762728582300e+07	(-2.42607531470333e-02dB,3.62486815367812e-01°)
1.14024978756074e+07	(-2.42599064549733e-02dB,3.61610467174160e-01°)
1.14287833478934e+07	(-2.42590636576533e-02dB,3.60736036025020e-01°)
1.14551294144511e+07	(-2.42582247372005e-02dB,3.59863517285500e-01°)
1.14815362149645e+07	(-2.42573896758293e-02dB,3.58992906330791e-01°)
1.15080038894400e+07	(-2.42565584558305e-02dB,3.58124198546258e-01°)
1.15345325782066e+07	(-2.42557310595769e-02dB,3.57257389327271e-01°)
1.15611224219166e+07	(-2.42549074695200e-02dB,3.56392474079316e-01°)
1.15877735615469e+07	(-2.42540876681959e-02dB,3.55529448217908e-01°)
1.16144861383991e+07	(-2.42532716382254e-02dB,3.54668307168538e-01°)
1.16412602941005e+07	(-2.42524593622967e-02dB,3.53809046366689e-01°)
1.16680961706052e+07	(-2.42516508231888e-02dB,3.52951661257834e-01°)
1.16949939101943e+07	(-2.42508460037546e-02dB,3.52096147297348e-01°)
1.17219536554769e+07	(-2.42500448869268e-02dB,3.51242499950558e-01°)
1.17489755493909e+07	(-2.42492474557130e-02dB,3.50390714692649e-01°)
1.17760597352036e+07	(-2.42484536932133e-02dB,3.49540787008650e-01°)
1.18032063565129e+07	(-2.42476635825889e-02dB,3.48692712393502e-01°)
1.18304155572472e+07	(-2.42468771070872e-02dB,3.47846486351884e-01°)
1.18576874816671e+07	(-2.42460942500192e-02dB,3.47002104398326e-01°)
1.18850222743657e+07	(-2.42453149948014e-02dB,3.46159562057116e-01°)
1.19124200802693e+07	(-2.42445393248958e-02dB,3.45318854862246e-01°)
1.19398810446382e+07	(-2.42437672238591e-02dB,3.44479978357488e-01°)
1.19674053130679e+07	(-2.42429986753158e-02dB,3.43642928096273e-01°)
1.19949930314893e+07	(-2.42422336629726e-02dB,3.42807699641729e-01°)
1.20226443461696e+07	(-2.42414721706028e-02dB,3.41974288566630e-01°)
1.20503594037134e+07	(-2.42407141820591e-02dB,3.41142690453378e-01°)
1.20781383510633e+07	(-2.42399596812620e-02dB,3.40312900893967e-01°)
1.21059813355003e+07	(-2.42392086522199e-02dB,3.39484915489988e-01°)
1.21338885046452e+07	(-2.42384610790040e-02dB,3.38658729852592e-01°)
1.21618600064591e+07	(-2.42377169457581e-02dB,3.37834339602460e-01°)
1.21898959892441e+07	(-2.42369762367044e-02dB,3.37011740369761e-01°)
1.22179966016441e+07	(-2.42362389361376e-02dB,3.36190927794207e-01°)
1.22461619926459e+07	(-2.42355050284153e-02dB,3.35371897524935e-01°)
1.22743923115794e+07	(-2.42347744979848e-02dB,3.34554645220519e-01°)
1.23026877081192e+07	(-2.42340473293403e-02dB,3.33739166548992e-01°)
1.23310483322844e+07	(-2.42333235070751e-02dB,3.32925457187735e-01°)
1.23594743344404e+07	(-2.42326030158370e-02dB,3.32113512823555e-01°)
1.23879658652990e+07	(-2.42318858403365e-02dB,3.31303329152548e-01°)
1.24165230759194e+07	(-2.42311719653771e-02dB,3.30494901880214e-01°)
1.24451461177092e+07	(-2.42304613758133e-02dB,3.29688226721294e-01°)
1.24738351424247e+07	(-2.42297540565822e-02dB,3.28883299399837e-01°)
1.25025903021725e+07	(-2.42290499926815e-02dB,3.28080115649147e-01°)
1.25314117494094e+07	(-2.42283491691766e-02dB,3.27278671211790e-01°)
1.25602996369440e+07	(-2.42276515712076e-02dB,3.26478961839492e-01°)
1.25892541179369e+07	(-2.42269571839879e-02dB,3.25680983293247e-01°)
1.26182753459019e+07	(-2.42262659927803e-02dB,3.24884731343163e-01°)
1.26473634747067e+07	(-2.42255779829396e-02dB,3.24090201768506e-01°)
1.26765186585737e+07	(-2.42248931398628e-02dB,3.23297390357664e-01°)
1.27057410520806e+07	(-2.42242114490412e-02dB,3.22506292908174e-01°)
1.27350308101618e+07	(-2.42235328960091e-02dB,3.21716905226599e-01°)
1.27643880881086e+07	(-2.42228574663700e-02dB,3.20929223128582e-01°)
1.27938130415704e+07	(-2.42221851458246e-02dB,3.20143242438766e-01°)
1.28233058265554e+07	(-2.42215159200845e-02dB,3.19358958990912e-01°)
1.28528665994313e+07	(-2.42208497749851e-02dB,3.18576368627638e-01°)
1.28824955169265e+07	(-2.42201866963830e-02dB,3.17795467200655e-01°)
1.29121927361305e+07	(-2.42195266702296e-02dB,3.17016250570494e-01°)
1.29419584144950e+07	(-2.42188696825091e-02dB,3.16238714606788e-01°)
1.29717927098347e+07	(-2.42182157193094e-02dB,3.15462855187889e-01°)
1.30016957803280e+07	(-2.42175647667510e-02dB,3.14688668201176e-01°)
1.30316677845181e+07	(-2.42169168110291e-02dB,3.13916149542774e-01°)
1.30617088813135e+07	(-2.42162718384114e-02dB,3.13145295117736e-01°)
1.30918192299891e+07	(-2.42156298352157e-02dB,3.12376100839887e-01°)
1.31219989901871e+07	(-2.42149907878229e-02dB,3.11608562631876e-01°)
1.31522483219174e+07	(-2.42143546826825e-02dB,3.10842676425099e-01°)
1.31825673855591e+07	(-2.42137215063096e-02dB,3.10078438159720e-01°)
1.32129563418607e+07	(-2.42130912452757e-02dB,3.09315843784644e-01°)
1.32434153519416e+07	(-2.42124638862138e-02dB,3.08554889257463e-01°)
1.32739445772924e+07	(-2.42118394158135e-02dB,3.07795570544478e-01°)
1.33045441797759e+07	(-2.42112178208490e-02dB,3.07037883620631e-01°)
1.33352143216282e+07	(-2.42105990881200e-02dB,3.06281824469557e-01°)
1.33659551654594e+07	(-2.42099832045140e-02dB,3.05527389083453e-01°)
1.33967668742543e+07	(-2.42093701569688e-02dB,3.04774573463224e-01°)
1.34276496113735e+07	(-2.42087599324863e-02dB,3.04023373618190e-01°)
1.34586035405544e+07	(-2.42081525181193e-02dB,3.03273785566401e-01°)
1.34896288259114e+07	(-2.42075479009963e-02dB,3.02525805334357e-01°)
1.35207256319376e+07	(-2.42069460682872e-02dB,3.01779428957100e-01°)
1.35518941235052e+07	(-2.42063470072335e-02dB,3.01034652478155e-01°)
1.35831344658664e+07	(-2.42057507051301e-02dB,3.00291471949548e-01°)
1.36144468246543e+07	(-2.42051571493228e-02dB,2.99549883431752e-01°)
1.36458313658841e+07	(-2.42045663272399e-02dB,2.98809882993685e-01°)
1.36772882559533e+07	(-2.42039782263444e-02dB,2.98071466712626e-01°)
1.37088176616433e+07	(-2.42033928341632e-02dB,2.97334630674359e-01°)
1.37404197501199e+07	(-2.42028101382840e-02dB,2.96599370972905e-01°)
1.37720946889342e+07	(-2.42022301263526e-02dB,2.95865683710755e-01°)
1.38038426460236e+07	(-2.42016527860593e-02dB,2.95133564998661e-01°)
1.38356637897126e+07	(-2.42010781051670e-02dB,2.94403010955699e-01°)
1.38675582887136e+07	(-2.42005060714935e-02dB,2.93674017709294e-01°)
1.38995263121283e+07	(-2.41999366729033e-02dB,2.92946581395035e-01°)
1.39315680294477e+07	(-2.41993698973129e-02dB,2.92220698156856e-01°)
1.39636836105541e+07	(-2.41988057327211e-02dB,2.91496364146862e-01°)
1.39958732257209e+07	(-2.41982441671432e-02dB,2.90773575525421e-01°)
1.40281370456143e+07	(-2.41976851886883e-02dB,2.90052328461022e-01°)
1.40604752412938e+07	(-2.41971287854875e-02dB,2.89332619130371e-01°)
1.40928879842134e+07	(-2.41965749457497e-02dB,2.88614443718339e-01°)
1.41253754462222e+07	(-2.41960236577327e-02dB,2.87897798417849e-01°)
1.41579377995654e+07	(-2.41954749097332e-02dB,2.87182679430020e-01°)
1.41905752168855e+07	(-2.41949286901272e-02dB,2.86469082963990e-01°)
1.42232878712228e+07	(-2.41943849873245e-02dB,2.85757005236994e-01°)
1.42560759360165e+07	(-2.41938437897939e-02dB,2.85046442474346e-01°)
1.42889395851056e+07	(-2.41933050860614e-02dB,2.84337390909300e-01°)
1.43218789927300e+07	(-2.41927688647030e-02dB,2.83629846783243e-01°)
1.43548943335311e+07	(-2.41922351143433e-02dB,2.82923806345431e-01°)
1.43879857825530e+07	(-2.41917038236648e-02dB,2.82219265853154e-01°)
1.44211535152432e+07	(-2.41911749814053e-02dB,2.81516221571629e-01°)
1.44543977074538e+07	(-2.41906485763380e-02dB,2.80814669774020e-01°)
1.44877185354421e+07	(-2.41901245973111e-02dB,2.80114606741384e-01°)
1.45211161758719e+07	(-2.41896030332100e-02dB,2.79416028762646e-01°)
1.45545908058141e+07	(-2.41890838729679e-02dB,2.78718932134656e-01°)
1.45881426027479e+07	(-2.41885671055815e-02dB,2.78023313162085e-01°)
1.46217717445616e+07	(-2.41880527200894e-02dB,2.77329168157375e-01°)
1.46554784095535e+07	(-2.41875407055802e-02dB,2.76636493440899e-01°)
1.46892627764331e+07	(-2.41870310511979e-02dB,2.75945285340732e-01°)
1.47231250243216e+07	(-2.41865237461413e-02dB,2.75255540192753e-01°)
1.47570653327533e+07	(-2.41860187796346e-02dB,2.74567254340572e-01°)
1.47910838816764e+07	(-2.41855161409919e-02dB,2.73880424135584e-01°)
1.48251808514539e+07	(-2.41850158195272e-02dB,2.73195045936822e-01°)
1.48593564228644e+07	(-2.41845178046523e-02dB,2.72511116111064e-01°)
1.48936107771035e+07	(-2.41840220858031e-02dB,2.71828631032759e-01°)
1.49279440957843e+07	(-2.41835286524542e-02dB,2.71147587083982e-01°)
1.49623565609386e+07	(-2.41830374941479e-02dB,2.70467980654514e-01°)
1.49968483550180e+07	(-2.41825486004632e-02dB,2.69789808141683e-01°)
1.50314196608945e+07	(-2.41820619610441e-02dB,2.69113065950426e-01°)
1.50660706618617e+07	(-2.41815775655661e-02dB,2.68437750493295e-01°)
1.51008015416357e+07	(-2.41810954037477e-02dB,2.67763858190374e-01°)
1.51356124843563e+07	(-2.41806154653720e-02dB,2.67091385469295e-01°)
1.51705036745876e+07	(-2.41801377402608e-02dB,2.66420328765233e-01°)
1.52054752973191e+07	(-2.41796622182812e-02dB,2.65750684520819e-01°)
1.52405275379671e+07	(-2.41791888893432e-02dB,2.65082449186220e-01°)
1.52756605823749e+07	(-2.41787177434164e-02dB,2.64415619219036e-01°)
1.53108746168145e+07	(-2.41782487705073e-02dB,2.63750191084346e-01°)
1.53461698279871e+07	(-2.41777819606670e-02dB,2.63086161254611e-01°)
1.53815464030245e+07	(-2.41773173039968e-02dB,2.62423526209759e-01°)
1.54170045294897e+07	(-2.41768547906471e-02dB,2.61762282437075e-01°)
1.54525443953782e+07	(-2.41763944108046e-02dB,2.61102426431193e-01°)
1.54881661891189e+07	(-2.41759361547086e-02dB,2.60443954694153e-01°)
1.55238700995749e+07	(-2.41754800126326e-02dB,2.59786863735338e-01°)
1.55596563160448e+07	(-2.41750259749139e-02dB,2.59131150071369e-01°)
1.55955250282636e+07	(-2.41745740319148e-02dB,2.58476810226242e-01°)
1.56314764264036e+07	(-2.41741241740607e-02dB,2.57823840731209e-01°)
1.56675107010755e+07	(-2.41736763918029e-02dB,2.57172238124790e-01°)
1.57036280433295e+07	(-2.41732306756441e-02dB,2.56521998952709e-01°)
1.57398286446562e+07	(-2.41727870161399e-02dB,2.55873119767988e-01°)
1.57761126969874e+07	(-2.41723454038724e-02dB,2.55225597130794e-01°)
1.58124803926978e+07	(-2.41719058294825e-02dB,2.54579427608504e-01°)
1.58489319246051e+07	(-2.41714682836469e-02dB,2.53934607775693e-01°)
1.58854674859717e+07	(-2.41710327570800e-02dB,2.53291134214043e-01°)
1.59220872705056e+07	(-2.41705992405571e-02dB,2.52649003512383e-01°)
1.59587914723612e+07	(-2.41701677248730e-02dB,2.52008212266692e-01°)
1.59955802861406e+07	(-2.41697382008765e-02dB,2.51368757080005e-01°)
1.60324539068943e+07	(-2.41693106594666e-02dB,2.50730634562460e-01°)
1.60694125301226e+07	(-2.41688850915735e-02dB,2.50093841331257e-01°)
1.61064563517765e+07	(-2.41684614881679e-02dB,2.49458374010621e-01°)
1.61435855682587e+07	(-2.41680398402698e-02dB,2.48824229231853e-01°)
1.61808003764245e+07	(-2.41676201389380e-02dB,2.48191403633191e-01°)
1.62181009735831e+07	(-2.41672023752716e-02dB,2.47559893859927e-01°)
1.62554875574986e+07	(-2.41667865403961e-02dB,2.46929696564317e-01°)
1.62929603263910e+07	(-2.41663726255135e-02dB,2.46300808405520e-01°)
1.63305194789371e+07	(-2.41659606218370e-02dB,2.45673226049677e-01°)
1.63681652142718e+07	(-2.41655505206266e-02dB,2.45046946169877e-01°)
1.64058977319891e+07	(-2.41651423131915e-02dB,2.44421965446045e-01°)
1.64437172321430e+07	(-2.41647359908582e-02dB,2.43798280565051e-01°)
1.64816239152488e+07	(-2.41643315450364e-02dB,2.43175888220571e-01°)
1.65196179822838e+07	(-2.41639289671224e-02dB,2.42554785113213e-01°)
1.65576996346889e+07	(-2.41635282485947e-02dB,2.41934967950325e-01°)
1.65958690743692e+07	(-2.41631293809470e-02dB,2.41316433446151e-01°)
1.66341265036953e+07	(-2.41627323557265e-02dB,2.40699178321666e-01°)
1.66724721255042e+07	(-2.41623371645063e-02dB,2.40083199304687e-01°)
1.67109061431007e+07	(-2.41619437989023e-02dB,2.39468493129752e-01°)
1.67494287602579e+07	(-2.41615522505823e-02dB,2.38855056538167e-01°)
1.67880401812192e+07	(-2.41611625112423e-02dB,2.38242886277929e-01°)
1.68267406106982e+07	(-2.41607745726065e-02dB,2.37631979103808e-01°)
1.68655302538809e+07	(-2.41603884264560e-02dB,2.37022331777218e-01°)
1.69044093164261e+07	(-2.41600040645930e-02dB,2.36413941066279e-01°)
1.69433780044668e+07	(-2.41596214788771e-02dB,2.35806803745742e-01°)
1.69824365246109e+07	(-2.41592406611823e-02dB,2.35200916597022e-01°)
1.70215850839430e+07	(-2.41588616034413e-02dB,2.34596276408169e-01°)
1.70608238900247e+07	(-2.41584842976096e-02dB,2.33992879973814e-01°)
1.71001531508963e+07	(-2.41581087356905e-02dB,2.33390724095187e-01°)
1.71395730750777e+07	(-2.41577349097070e-02dB,2.32789805580114e-01°)
1.71790838715693e+07	(-2.41573628117534e-02dB,2.32190121242961e-01°)
1.72186857498534e+07	(-2.41569924339147e-02dB,2.31591667904645e-01°)
1.72583789198954e+07	(-2.41566237683471e-02dB,2.30994442392592e-01°)
1.72981635921443e+07	(-2.41562568072321e-02dB,2.30398441540732e-01°)
1.73380399775347e+07	(-2.41558915427772e-02dB,2.29803662189530e-01°)
1.73780082874871e+07	(-2.41555279672463e-02dB,2.29210101185880e-01°)
1.74180687339094e+07	(-2.41551660729261e-02dB,2.28617755383122e-01°)
1.74582215291983e+07	(-2.41548058521461e-02dB,2.28026621641089e-01°)
1.74984668862398e+07	(-2.41544472972542e-02dB,2.27436696825995e-01°)
1.75388050184109e+07	(-2.41540904006523e-02dB,2.26847977810495e-01°)
1.75792361395801e+07	(-2.41537351547703e-02dB,2.26260461473596e-01°)
1.76197604641095e+07	(-2.41533815520791e-02dB,2.25674144700699e-01°)
1.76603782068548e+07	(-2.41530295850752e-02dB,2.25089024383564e-01°)
1.77010895831674e+07	(-2.41526792462913e-02dB,2.24505097420317e-01°)
1.77418948088948e+07	(-2.41523305282995e-02dB,2.23922360715349e-01°)
1.77827941003824e+07	(-2.41519834237078e-02dB,2.23340811179404e-01°)
1.78237876744740e+07	(-2.41516379251511e-02dB,2.22760445729501e-01°)
1.78648757485136e+07	(-2.41512940252947e-02dB,2.22181261288963e-01°)
1.79060585403460e+07	(-2.41509517168536e-02dB,2.21603254787346e-01°)
1.79473362683183e+07	(-2.41506109925655e-02dB,2.21026423160446e-01°)
1.79887091512809e+07	(-2.41502718452057e-02dB,2.20450763350266e-01°)
1.80301774085887e+07	(-2.41499342675813e-02dB,2.19876272305100e-01°)
1.80717412601023e+07	(-2.41495982525276e-02dB,2.19302946979355e-01°)
1.81134009261890e+07	(-2.41492637929155e-02dB,2.18730784333634e-01°)
1.81551566277243e+07	(-2.41489308816673e-02dB,2.18159781334735e-01°)
1.81970085860928e+07	(-2.41485995117092e-02dB,2.17589934955585e-01°)
1.82389570231893e+07	(-2.41482696760175e-02dB,2.17021242175218e-01°)
1.82810021614204e+07	(-2.41479413675919e-02dB,2.16453699978827e-01°)
1.83231442237050e+07	(-2.41476145794716e-02dB,2.15887305357646e-01°)
1.83653834334764e+07	(-2.41472893047260e-02dB,2.15322055309071e-01°)
1.84077200146824e+07	(-2.41469655364580e-02dB,2.14757946836456e-01°)
1.84501541917876e+07	(-2.41466432677989e-02dB,2.14194976949317e-01°)
1.84926861897736e+07	(-2.41463224919175e-02dB,2.13633142663132e-01°)
1.85353162341410e+07	(-2.41460032020030e-02dB,2.13072440999418e-01°)
1.85780445509098e+07	(-2.41456853912880e-02dB,2.12512868985706e-01°)
1.86208713666215e+07	(-2.41453690530237e-02dB,2.11954423655517e-01°)
1.86637969083395e+07	(-2.41450541805190e-02dB,2.11397102048302e-01°)
1.87068214036508e+07	(-2.41447407670784e-02dB,2.10840901209529e-01°)
1.87499450806669e+07	(-2.41444288060630e-02dB,2.10285818190554e-01°)
1.87931681680254e+07	(-2.41441182908545e-02dB,2.09731850048677e-01°)
1.88364908948907e+07	(-2.41438092148625e-02dB,2.09178993847156e-01°)
1.88799134909556e+07	(-2.41435015715364e-02dB,2.08627246655031e-01°)
1.89234361864424e+07	(-2.41431953543515e-02dB,2.08076605547326e-01°)
1.89670592121041e+07	(-2.41428905568124e-02dB,2.07527067604896e-01°)
1.90107827992256e+07	(-2.41425871724504e-02dB,2.06978629914393e-01°)
1.90546071796251e+07	(-2.41422851948350e-02dB,2.06431289568395e-01°)
1.90985325856550e+07	(-2.41419846175603e-02dB,2.05885043665179e-01°)
1.91425592502034e+07	(-2.41416854342459e-02dB,2.05339889308955e-01°)
1.91866874066955e+07	(-2.41413876385549e-02dB,2.04795823609613e-01°)
1.92309172890941e+07	(-2.41410912241745e-02dB,2.04252843682847e-01°)
1.92752491319019e+07	(-2.41407961847947e-02dB,2.03710946650123e-01°)
1.93196831701618e+07	(-2.41405025141850e-02dB,2.03170129638634e-01°)
1.93642196394586e+07	(-2.41402102060954e-02dB,2.02630389781296e-01°)
1.94088587759203e+07	(-2.41399192543409e-02dB,2.02091724216717e-01°)
1.94536008162191e+07	(-2.41396296527420e-02dB,2.01554130089273e-01°)
1.94984459975729e+07	(-2.41393413951629e-02dB,2.01017604548894e-01°)
1.95433945577464e+07	(-2.41390544754805e-02dB,2.00482144751300e-01°)
1.95884467350523e+07	(-2.41387688876149e-02dB,1.99947747857775e-01°)
1.96336027683529e+07	(-2.41384846255096e-02dB,1.99414411035259e-01°)
